marque,model,Puissance fiscale,Carburant,Année,Boite de vitesses,etat,price
kia,Carens,8.0,Diesel,2007,Manuelle,0,85000.0
peugeot,206,8.0,Essence,2007,Manuelle,0,48000.0
mercedes,Classe,10.0,Diesel,1998,Automatique,0,80000.0
ford,Mustang,13.0,Essence,2017,Automatique,0,350000.0
opel,Insignia,8.0,Diesel,2010,Manuelle,0,88000.0
opel,Insignia,8.0,Diesel,2010,Manuelle,0,79900.0
infiniti,Fx35,20.0,Essence,2004,Automatique,0,78000.0
land-rover,Discovery,9.0,Diesel,2015,Automatique,0,250000.0
hyundai,I40,7.0,Diesel,2013,Automatique,0,128000.0
toyota,Corolla,9.0,Essence,2005,Manuelle,0,75000.0
skoda,Superb,8.0,Diesel,2012,Manuelle,0,115000.0
citroen,C3,6.0,Diesel,2006,Manuelle,0,50000.0
hyundai,I10,6.0,Essence,2018,Manuelle,0,74000.0
volkswagen,Passat,8.0,Diesel,2001,Manuelle,0,63000.0
volkswagen,Caddy,6.0,Diesel,2015,Manuelle,0,165000.0
volkswagen,Golf,8.0,Diesel,2010,Manuelle,0,105000.0
mercedes,Classe,8.0,Diesel,1996,Manuelle,0,57000.0
peugeot,Partner,7.0,Diesel,2006,Manuelle,0,64000.0
fiat,Palio,7.0,Diesel,2000,Manuelle,0,27000.0
honda,Accord,13.0,Essence,2004,Automatique,0,37000.0
renault,Kangoo,6.0,Diesel,2013,Manuelle,0,93000.0
peugeot,206,7.0,Diesel,2001,Manuelle,0,40000.0
peugeot,405,7.0,Diesel,1990,Manuelle,0,45000.0
mercedes,Citan,6.0,Diesel,2013,Manuelle,0,167000.0
kia,Cerato,8.0,Diesel,2005,Manuelle,0,55000.0
ford,Tourneo,9.0,Diesel,2015,Manuelle,0,165000.0
volkswagen,Golf,8.0,Diesel,2011,Automatique,0,127000.0
volkswagen,Bora,8.0,Diesel,2001,Manuelle,0,57000.0
opel,Astra,7.0,Diesel,2013,Manuelle,0,125000.0
renault,Megane,7.0,Diesel,1997,Manuelle,0,47500.0
volkswagen,Polo,8.0,Diesel,2001,Manuelle,0,45000.0
peugeot,307,9.0,Essence,2007,Manuelle,0,60000.0
fiat,Linea,5.0,Diesel,2008,Manuelle,0,65000.0
renault,Kangoo,6.0,Diesel,2007,Manuelle,0,72500.0
ford,Focus,7.0,Diesel,2002,Manuelle,0,65000.0
ford,Kuga,8.0,Diesel,2014,Manuelle,0,156000.0
fiat,Marea,9.0,Essence,1999,Manuelle,0,22000.0
ford,Fiesta,6.0,Diesel,2009,Manuelle,0,78000.0
fiat,Siena,7.0,Diesel,1999,Manuelle,0,22000.0
ford,Focus,7.0,Diesel,2011,Manuelle,0,105000.0
volkswagen,Polo,7.0,Essence,2006,Manuelle,0,61000.0
dacia,Dokker,6.0,Diesel,2016,Manuelle,0,84000.0
renault,Latitude,8.0,Diesel,2013,Manuelle,0,125000.0
opel,Astra,7.0,Diesel,2015,Manuelle,0,118000.0
volkswagen,Scirocco,10.0,Essence,2012,Automatique,0,110000.0
hyundai,Accent,6.0,Diesel,2009,Manuelle,0,75000.0
renault,Laguna,6.0,Diesel,2008,Manuelle,0,67000.0
peugeot,206,6.0,Diesel,2009,Manuelle,0,55000.0
mercedes,Classe,9.0,Diesel,1996,Manuelle,0,50000.0
toyota,Corolla,8.0,Diesel,2006,Manuelle,0,61000.0
citroen,Berlingo,7.0,Diesel,2009,Manuelle,0,55000.0
volkswagen,Golf,8.0,Diesel,2003,Manuelle,0,70000.0
mitsubishi,L200,10.0,Diesel,2000,Manuelle,0,100000.0
citroen,C4,6.0,Diesel,2015,Automatique,0,136000.0
chevrolet,Aveo,9.0,Essence,2010,Manuelle,0,40000.0
ford,Mondeo,7.0,Diesel,2000,Manuelle,0,38000.0
mercedes,Gle,9.0,Diesel,2017,Automatique,0,460000.0
toyota,Yaris,6.0,Essence,2019,Manuelle,0,123000.0
peugeot,Partner,6.0,Diesel,2012,Manuelle,0,90000.0
volkswagen,Touran,6.0,Diesel,2011,Manuelle,0,150000.0
mitsubishi,L200,7.0,Diesel,1997,Manuelle,0,77000.0
ford,Fiesta,7.0,Essence,2006,Manuelle,0,48000.0
dacia,Logan,6.0,Diesel,2015,Manuelle,0,80000.0
audi,Q7,12.0,Diesel,2007,Automatique,0,105000.0
volkswagen,Golf,7.0,Diesel,2003,Manuelle,0,75000.0
dacia,Dokker,6.0,Diesel,2018,Manuelle,0,98000.0
mitsubishi,Pajero,9.0,Diesel,2010,Manuelle,0,113000.0
seat,Ibiza,6.0,Diesel,2017,Manuelle,0,130000.0
bmw,Serie,11.0,Essence,2005,Manuelle,0,50000.0
renault,Kangoo,6.0,Diesel,2012,Manuelle,0,75000.0
mercedes,Classe,9.0,Hybride,2016,Automatique,0,370000.0
peugeot,206,6.0,Diesel,2007,Manuelle,0,55000.0
peugeot,108,3.0,Essence,2017,Manuelle,0,82000.0
peugeot,206,7.0,Diesel,2000,Manuelle,0,47000.0
porsche,Cayenne,12.0,Diesel,2013,Automatique,0,340000.0
audi,A4,9.0,Diesel,2014,Manuelle,0,180000.0
hyundai,Ix35,8.0,Diesel,2015,Automatique,0,190000.0
renault,Megane,6.0,Diesel,2019,Manuelle,0,170000.0
citroen,C4,6.0,Diesel,2010,Manuelle,0,80000.0
peugeot,3008,8.0,Diesel,2017,Automatique,0,270000.0
porsche,Macan,12.0,Diesel,2019,Automatique,0,760000.0
volkswagen,Golf,5.0,Diesel,2004,Manuelle,0,72000.0
peugeot,206,7.0,Diesel,2000,Manuelle,0,53000.0
citroen,Berlingo,7.0,Diesel,2007,Manuelle,0,65000.0
hyundai,Accent,6.0,Diesel,2017,Manuelle,0,108000.0
hyundai,Grand,6.0,Essence,2017,Manuelle,0,102000.0
chevrolet,Captiva,9.0,Diesel,2011,Automatique,0,138000.0
fiat,Albea,5.0,Diesel,2009,Manuelle,0,48000.0
suzuki,Swift,7.0,Essence,2007,Manuelle,0,52000.0
volkswagen,Golf,8.0,Diesel,2007,Manuelle,0,80000.0
citroen,Berlingo,6.0,Diesel,2015,Manuelle,0,100000.0
volvo,C30,6.0,Diesel,2012,Manuelle,0,114000.0
renault,Laguna,7.0,Diesel,2004,Manuelle,0,62000.0
mercedes,Gle,12.0,Diesel,2016,Automatique,0,530000.0
volvo,S60,11.0,Essence,2013,Manuelle,0,108000.0
citroen,C4,6.0,Diesel,2007,Manuelle,0,65000.0
dacia,Sandero,6.0,Diesel,2019,Manuelle,0,125000.0
kia,Sorento,10.0,Diesel,2004,Manuelle,0,60000.0
hyundai,Accent,6.0,Diesel,2007,Manuelle,0,45000.0
hyundai,Tucson,8.0,Diesel,2010,Automatique,0,85000.0
renault,Clio,6.0,Diesel,2014,Manuelle,0,95000.0
audi,A5,12.0,Diesel,2013,Automatique,0,229000.0
opel,Astra,7.0,Diesel,2013,Manuelle,0,120000.0
mercedes,Classe,8.0,Diesel,2014,Manuelle,0,240000.0
mercedes,Classe,8.0,Diesel,2016,Automatique,0,385000.0
mercedes,Classe,8.0,Diesel,2006,Manuelle,0,75000.0
dacia,Sandero,6.0,Diesel,2013,Manuelle,0,85000.0
honda,Jazz,8.0,Essence,2005,Manuelle,0,52000.0
nissan,Qashqai,6.0,Diesel,2013,Manuelle,0,130000.0
renault,Clio,6.0,Diesel,2016,Manuelle,0,110000.0
citroen,Berlingo,6.0,Diesel,2019,Manuelle,0,190000.0
dacia,Sandero,6.0,Diesel,2011,Manuelle,0,68000.0
opel,Astra,5.0,Diesel,2006,Manuelle,0,78000.0
mercedes,208,9.0,Diesel,1993,Manuelle,0,135000.0
hyundai,Accent,6.0,Diesel,2007,Manuelle,0,61000.0
citroen,C5,8.0,Diesel,2009,Manuelle,0,75000.0
citroen,Xsara,8.0,Essence,2002,Manuelle,0,32000.0
renault,R19,7.0,Diesel,1994,Manuelle,0,46000.0
kia,Picanto,6.0,Essence,2008,Manuelle,0,50000.0
volkswagen,Touran,8.0,Diesel,2005,Manuelle,0,120000.0
ford,Mondeo,8.0,Diesel,2012,Manuelle,0,105000.0
toyota,Rav-4,8.0,Diesel,2013,Manuelle,0,120000.0
fiat,Doblo,6.0,Diesel,2014,Manuelle,0,78000.0
dacia,Duster,5.0,Diesel,2012,Manuelle,0,94000.0
daewoo,Lanos,8.0,Essence,2000,Manuelle,0,32000.0
ford,Mondeo,8.0,Diesel,2007,Manuelle,0,55000.0
peugeot,206+,6.0,Essence,2012,Manuelle,0,57000.0
peugeot,407,11.0,Essence,2005,Manuelle,0,47000.0
hyundai,Accent,6.0,Diesel,2014,Manuelle,0,108000.0
volkswagen,Passat,8.0,Diesel,2009,Manuelle,0,95000.0
audi,A3,8.0,Diesel,2018,Automatique,0,290000.0
volkswagen,Jetta,6.0,Diesel,2016,Automatique,0,154000.0
honda,Civic,9.0,Essence,1996,Manuelle,0,33500.0
citroen,C-elysee,6.0,Diesel,2013,Manuelle,0,90000.0
renault,Kangoo,7.0,Diesel,2008,Manuelle,0,68000.0
dacia,Dokker,6.0,Diesel,2019,Manuelle,0,97000.0
suzuki,Celerio,6.0,Essence,2011,Manuelle,0,55000.0
mercedes,Classe,9.0,Diesel,2016,Automatique,0,290000.0
dacia,Logan,6.0,Diesel,2016,Manuelle,0,80000.0
hyundai,Ix35,8.0,Diesel,2012,Automatique,0,138000.0
volkswagen,Polo,8.0,Diesel,2002,Manuelle,0,45000.0
citroen,C5,8.0,Diesel,2019,Automatique,0,250000.0
volkswagen,Tiguan,8.0,Diesel,2020,Manuelle,0,300000.0
mercedes,Classe,6.0,Diesel,2014,Automatique,0,180000.0
alfa-romeo,Stelvio,9.0,Diesel,2018,Automatique,0,292000.0
ford,Focus,7.0,Diesel,2010,Automatique,0,91000.0
renault,R19,7.0,Diesel,1993,Manuelle,0,38000.0
renault,Megane,7.0,Diesel,1999,Manuelle,0,50000.0
volkswagen,Tiguan,8.0,Diesel,2017,Automatique,0,340000.0
volkswagen,Golf,8.0,Diesel,2008,Manuelle,0,77000.0
ford,Fiesta,6.0,Diesel,2016,Manuelle,0,130000.0
peugeot,206,6.0,Essence,2006,Manuelle,0,48000.0
fiat,500,5.0,Diesel,2018,Manuelle,0,125000.0
mitsubishi,L200,10.0,Diesel,2007,Manuelle,0,86000.0
mercedes,Classe,8.0,Diesel,2006,Automatique,0,130000.0
mercedes,Classe,8.0,Diesel,2015,Automatique,0,350000.0
land-rover,Range,12.0,Diesel,2018,Automatique,0,900000.0
dacia,Sandero,6.0,Diesel,2018,Manuelle,0,113000.0
bmw,X3,8.0,Diesel,2016,Automatique,0,225000.0
chery,A113,7.0,Essence,2009,Manuelle,0,35000.0
bmw,X3,11.0,Essence,2007,Manuelle,0,85000.0
peugeot,407,13.0,Essence,2004,Manuelle,0,32000.0
ford,C,7.0,Diesel,2009,Manuelle,0,85000.0
dacia,Sandero,7.0,Diesel,2013,Manuelle,0,80000.0
renault,Fluence,6.0,Diesel,2011,Manuelle,0,105000.0
audi,A3,8.0,Diesel,2010,Automatique,0,175000.0
dacia,Dokker,6.0,Diesel,2017,Manuelle,0,116000.0
peugeot,307,8.0,Essence,2006,Manuelle,0,58000.0
fiat,Punto,8.0,Essence,2010,Manuelle,0,59000.0
citroen,C1,6.0,Essence,2018,Manuelle,0,92000.0
renault,Clio,5.0,Diesel,2016,Manuelle,0,105000.0
volkswagen,Tiguan,8.0,Diesel,2017,Manuelle,0,288000.0
hyundai,Terracan,10.0,Diesel,2005,Manuelle,0,48000.0
jaguar,Type,11.0,Essence,2003,Manuelle,0,38000.0
mercedes,Cla,8.0,Diesel,2014,Automatique,0,300000.0
renault,Kangoo,6.0,Essence,2013,Manuelle,0,73000.0
toyota,Prado,12.0,Diesel,2004,Manuelle,0,110000.0
mitsubishi,Galant,8.0,Diesel,1998,Manuelle,0,27000.0
bmw,Serie,23.0,Essence,2009,Automatique,0,240000.0
kia,Picanto,6.0,Essence,2011,Manuelle,0,57000.0
volkswagen,Caddy,6.0,Diesel,2013,Manuelle,0,105000.0
alfa-romeo,Giulietta,8.0,Essence,2011,Manuelle,0,110000.0
toyota,Corolla,8.0,Diesel,2009,Manuelle,0,85000.0
opel,Corsa,6.0,Diesel,1997,Manuelle,0,40000.0
renault,Clio,6.0,Diesel,2017,Automatique,0,155000.0
ford,Fiesta,6.0,Diesel,2017,Manuelle,0,105000.0
peugeot,407,8.0,Diesel,2007,Manuelle,0,62000.0
audi,A5,8.0,Diesel,2014,Automatique,0,240000.0
skoda,Fabia,6.0,Essence,2018,Manuelle,0,103000.0
renault,Megane,6.0,Diesel,2015,Automatique,0,125000.0
bmw,Serie,8.0,Diesel,2016,Automatique,0,250000.0
dacia,Duster,6.0,Diesel,2013,Manuelle,0,100000.0
citroen,Xsara,7.0,Diesel,2001,Manuelle,0,39000.0
renault,Megane,6.0,Diesel,2018,Manuelle,0,160000.0
ford,Focus,6.0,Diesel,2014,Manuelle,0,120000.0
seat,Ibiza,6.0,Diesel,2016,Manuelle,0,115000.0
renault,Megane,6.0,Diesel,2004,Manuelle,0,67000.0
toyota,Hilux,10.0,Diesel,2003,Manuelle,0,95000.0
volkswagen,Touran,7.0,Diesel,2017,Manuelle,0,210000.0
renault,Clio,8.0,Essence,2001,Manuelle,0,48000.0
dacia,Duster,7.0,Diesel,2012,Manuelle,0,100000.0
opel,Combo,7.0,Diesel,2020,Automatique,0,155000.0
volkswagen,Jetta,8.0,Diesel,2018,Manuelle,0,158000.0
hyundai,Santa,8.0,Diesel,2004,Manuelle,0,83000.0
renault,Clio,6.0,Diesel,2018,Automatique,0,123000.0
citroen,Berlingo,7.0,Diesel,2015,Manuelle,0,119000.0
bmw,Serie,12.0,Diesel,2013,Automatique,0,380000.0
citroen,Berlingo,5.0,Diesel,2011,Manuelle,0,70000.0
renault,Megane,6.0,Diesel,2015,Manuelle,0,107000.0
toyota,Verso,8.0,Diesel,2012,Manuelle,0,95000.0
alfa-romeo,159,10.0,Diesel,2007,Manuelle,0,65000.0
ford,Focus,6.0,Diesel,2013,Manuelle,0,132000.0
mercedes,Classe,9.0,Diesel,2012,Automatique,0,236000.0
citroen,Berlingo,6.0,Diesel,2014,Manuelle,0,108000.0
renault,Kangoo,6.0,Diesel,2010,Manuelle,0,79000.0
dacia,Duster,6.0,Diesel,2016,Manuelle,0,132000.0
kia,Picanto,6.0,Essence,2007,Manuelle,0,45000.0
honda,Accord,9.0,Diesel,2009,Manuelle,0,105000.0
renault,Kangoo,6.0,Diesel,2014,Manuelle,0,120000.0
honda,Cr-v,11.0,Essence,2005,Automatique,0,65000.0
peugeot,2008,6.0,Diesel,2016,Manuelle,0,145000.0
ford,C,6.0,Diesel,2012,Manuelle,0,129000.0
kia,Sorento,9.0,Diesel,2003,Manuelle,0,49000.0
ssangyong,Korando,8.0,Diesel,2014,Manuelle,0,100000.0
fiat,Punto,5.0,Diesel,2013,Manuelle,0,77000.0
chevrolet,Captiva,8.0,Diesel,2010,Automatique,0,107000.0
renault,Clio,7.0,Essence,2007,Manuelle,0,55000.0
citroen,Xsara,7.0,Diesel,2001,Manuelle,0,40000.0
honda,Accord,8.0,Diesel,2012,Automatique,0,180000.0
ford,Kuga,8.0,Diesel,2013,Manuelle,0,132000.0
hyundai,Santa,9.0,Diesel,2008,Automatique,0,93000.0
alfa-romeo,147,8.0,Diesel,2007,Manuelle,0,85000.0
fiat,Punto,7.0,Essence,2010,Manuelle,0,53000.0
toyota,Auris,5.0,Diesel,2008,Automatique,0,85000.0
ford,Fusion,8.0,Diesel,2017,Automatique,0,220000.0
ford,Fiesta,7.0,Essence,2008,Manuelle,0,47000.0
citroen,Berlingo,7.0,Diesel,2011,Manuelle,0,72000.0
bmw,Serie,8.0,Diesel,2013,Automatique,0,230000.0
renault,Talisman,6.0,Diesel,2019,Automatique,0,230000.0
renault,Megane,6.0,Diesel,2005,Manuelle,0,65000.0
bmw,Serie,17.0,Essence,2005,Automatique,0,70000.0
alfa-romeo,Giulietta,7.0,Diesel,2015,Manuelle,0,138000.0
citroen,C4,6.0,Diesel,2015,Manuelle,0,122000.0
dacia,Logan,7.0,Diesel,2007,Manuelle,0,61000.0
audi,Q7,12.0,Diesel,2007,Automatique,0,95000.0
renault,Kangoo,6.0,Diesel,2008,Manuelle,0,73000.0
hyundai,I10,6.0,Essence,2013,Manuelle,0,65000.0
dacia,Duster,6.0,Diesel,2013,Manuelle,0,108000.0
volkswagen,Tiguan,8.0,Diesel,2019,Automatique,0,255000.0
hyundai,Santa,9.0,Diesel,2009,Manuelle,0,95000.0
renault,Clio,6.0,Diesel,2003,Manuelle,0,55000.0
fiat,500l,6.0,Diesel,2014,Manuelle,0,120000.0
hyundai,Accent,6.0,Diesel,2006,Manuelle,0,40000.0
volkswagen,Jetta,8.0,Diesel,2014,Automatique,0,160000.0
skoda,Octavia,8.0,Diesel,2013,Manuelle,0,120000.0
renault,Clio,6.0,Essence,2013,Manuelle,0,65000.0
volvo,Xc60,8.0,Diesel,2014,Automatique,0,160000.0
volkswagen,Tiguan,8.0,Diesel,2014,Manuelle,0,210000.0
volkswagen,Golf,8.0,Diesel,2009,Automatique,0,128000.0
peugeot,206+,6.0,Diesel,2011,Manuelle,0,68000.0
volkswagen,Golf,8.0,Diesel,2016,Automatique,0,220000.0
citroen,Berlingo,6.0,Diesel,2010,Manuelle,0,105000.0
mercedes,Classe,9.0,Diesel,2008,Automatique,0,138000.0
kia,Sportage,8.0,Diesel,2011,Automatique,0,140000.0
fiat,500x,7.0,Diesel,2019,Automatique,0,198000.0
volkswagen,Polo,5.0,Essence,2018,Manuelle,0,170000.0
mercedes,Classe,8.0,Diesel,2017,Automatique,0,240000.0
volkswagen,Passat,8.0,Diesel,2002,Manuelle,0,68000.0
skoda,Rapid,6.0,Diesel,2015,Manuelle,0,117500.0
volkswagen,Golf,6.0,Diesel,2010,Manuelle,0,140000.0
volkswagen,Passat,8.0,Diesel,2017,Manuelle,0,180000.0
volkswagen,Passat,8.0,Diesel,2000,Manuelle,0,54000.0
honda,Jazz,8.0,Essence,2005,Manuelle,0,49000.0
dacia,Dokker,6.0,Diesel,2018,Manuelle,0,140000.0
opel,Adam,8.0,Essence,2016,Manuelle,0,100000.0
peugeot,206,5.0,Essence,2003,Manuelle,0,45000.0
volkswagen,Golf,8.0,Diesel,2008,Manuelle,0,77000.0
renault,Captur,6.0,Diesel,2014,Automatique,0,140000.0
mercedes,250,10.0,Diesel,1998,Automatique,0,72000.0
volkswagen,Gol,8.0,Diesel,2006,Manuelle,0,45000.0
mercedes,Classe,8.0,Diesel,2011,Automatique,0,195000.0
renault,Megane,9.0,Essence,2002,Manuelle,0,37000.0
renault,Master,8.0,Diesel,2018,Manuelle,0,210000.0
volkswagen,Golf,8.0,Diesel,2007,Manuelle,0,76000.0
renault,Symbol,7.0,Essence,2011,Manuelle,0,59000.0
volkswagen,Golf,30.0,Diesel,2000,Manuelle,0,63000.0
volkswagen,Caddy,6.0,Diesel,2012,Automatique,0,135000.0
volkswagen,Cc,8.0,Diesel,2019,Automatique,0,300000.0
mercedes,Classe,9.0,Diesel,2014,Automatique,0,300000.0
volkswagen,Caddy,8.0,Diesel,2008,Manuelle,0,100000.0
dacia,Logan,8.0,Essence,2005,Manuelle,0,35000.0
peugeot,Partner,7.0,Diesel,2007,Manuelle,0,50000.0
volkswagen,Golf,6.0,Diesel,2013,Manuelle,0,115000.0
ford,Focus,6.0,Diesel,2017,Manuelle,0,164000.0
mitsubishi,L200,9.0,Diesel,2017,Manuelle,0,138000.0
audi,A5,11.0,Essence,2010,Automatique,0,120000.0
mercedes,Classe,9.0,Diesel,1997,Manuelle,0,73000.0
ford,Fiesta,6.0,Diesel,2018,Manuelle,0,120000.0
nissan,Note,8.0,Essence,2013,Manuelle,0,68000.0
jeep,Wrangler,11.0,Diesel,2018,Automatique,0,395000.0
fiat,Siena,7.0,Diesel,2003,Manuelle,0,46000.0
kia,Cerato,9.0,Essence,2010,Manuelle,0,60000.0
volkswagen,Golf,8.0,Diesel,2002,Manuelle,0,78000.0
citroen,Xsara,8.0,Essence,2004,Manuelle,0,37000.0
skoda,Superb,8.0,Diesel,2017,Automatique,0,170000.0
volkswagen,Golf,11.0,Essence,2017,Automatique,0,390000.0
citroen,C4,6.0,Diesel,2007,Manuelle,0,72000.0
peugeot,508,6.0,Diesel,2014,Manuelle,0,127000.0
renault,Megane,9.0,Essence,2006,Manuelle,0,54000.0
citroen,C5,8.0,Diesel,2020,Automatique,0,250000.0
seat,Ibiza,6.0,Diesel,2013,Manuelle,0,97000.0
mercedes,Classe,8.0,Diesel,2021,Automatique,0,380000.0
honda,Civic,9.0,Essence,2001,Manuelle,0,38000.0
opel,Adam,8.0,Essence,2016,Manuelle,0,96000.0
volkswagen,Polo,5.0,Diesel,2014,Manuelle,0,100000.0
nissan,Murano,20.0,Essence,2009,Automatique,0,64000.0
kia,Rio,6.0,Diesel,2015,Manuelle,0,108500.0
bmw,Serie,8.0,Diesel,2011,Manuelle,0,115000.0
fiat,Doblo,7.0,Diesel,2018,Manuelle,0,120000.0
fiat,Palio,7.0,Diesel,2003,Manuelle,0,39000.0
citroen,C3,6.0,Diesel,2005,Manuelle,0,70000.0
mercedes,Classe,7.0,Diesel,1999,Manuelle,0,45000.0
hyundai,I10,5.0,Essence,2009,Manuelle,0,60000.0
bmw,Serie,8.0,Diesel,2011,Automatique,0,175000.0
toyota,Fortuner,10.0,Diesel,2018,Automatique,0,350000.0
opel,Corsa,6.0,Essence,2011,Manuelle,0,85000.0
mercedes,Cla,9.0,Diesel,2013,Automatique,0,240000.0
peugeot,206,8.0,Diesel,2001,Manuelle,0,45000.0
fiat,Fiorino,5.0,Diesel,2018,Manuelle,0,90000.0
toyota,Prado,11.0,Diesel,2016,Manuelle,0,220000.0
volkswagen,Tiguan,8.0,Diesel,2011,Automatique,0,150000.0
porsche,Macan,11.0,Essence,2019,Automatique,0,720000.0
mercedes,Classe,10.0,Diesel,2005,Automatique,0,55000.0
citroen,Berlingo,6.0,Diesel,2017,Manuelle,0,120000.0
skoda,Octavia,8.0,Diesel,2017,Automatique,0,185000.0
bmw,X4,8.0,Diesel,2015,Manuelle,0,235000.0
peugeot,205,6.0,Essence,1989,Manuelle,0,22000.0
skoda,Octavia,8.0,Diesel,2017,Manuelle,0,170000.0
volkswagen,Golf,8.0,Diesel,2000,Manuelle,0,68000.0
chevrolet,Aveo,6.0,Essence,2008,Manuelle,0,42000.0
dacia,Sandero,6.0,Diesel,2016,Manuelle,0,88000.0
volkswagen,Polo,8.0,Essence,2006,Manuelle,0,63000.0
peugeot,308,6.0,Diesel,2014,Manuelle,0,137000.0
dacia,Logan,6.0,Diesel,2017,Manuelle,0,99000.0
ford,Kuga,8.0,Diesel,2018,Manuelle,0,217000.0
audi,A5,11.0,Essence,2011,Automatique,0,113000.0
opel,Corsa,6.0,Essence,2016,Manuelle,0,99000.0
dacia,Logan,6.0,Diesel,2009,Manuelle,0,62000.0
volkswagen,Touareg,12.0,Diesel,2011,Automatique,0,180000.0
peugeot,3008,8.0,Diesel,2020,Automatique,0,280000.0
volvo,V40,8.0,Diesel,2016,Manuelle,0,140000.0
renault,Clio,6.0,Diesel,2016,Manuelle,0,115000.0
citroen,C4,6.0,Diesel,2007,Manuelle,0,70000.0
audi,A3,8.0,Diesel,2007,Manuelle,0,116000.0
audi,Q5,9.0,Diesel,2011,Automatique,0,210000.0
fiat,Doblo,5.0,Diesel,2011,Manuelle,0,84000.0
renault,Clio,6.0,Diesel,2017,Manuelle,0,115000.0
volvo,S60,8.0,Diesel,2014,Automatique,0,159000.0
land-rover,Freelander,9.0,Diesel,2011,Automatique,0,120000.0
fiat,Stilo,8.0,Diesel,2004,Manuelle,0,65000.0
ford,C,6.0,Diesel,2016,Manuelle,0,160000.0
suzuki,Baleno,6.0,Essence,2000,Manuelle,0,21000.0
porsche,Cayenne,12.0,Diesel,2013,Automatique,0,300000.0
ford,Focus,7.0,Diesel,2010,Manuelle,0,91000.0
bmw,X5,12.0,Diesel,2014,Automatique,0,300000.0
mitsubishi,L200,10.0,Diesel,2017,Manuelle,0,170000.0
skoda,Octavia,8.0,Diesel,2012,Manuelle,0,118000.0
renault,Clio,7.0,Diesel,2012,Manuelle,0,80000.0
toyota,Avensis,8.0,Diesel,2011,Automatique,0,85000.0
mini,Cooper,8.0,Diesel,2017,Automatique,0,245000.0
ford,Focus,7.0,Diesel,2008,Manuelle,0,89000.0
volkswagen,Polo,8.0,Diesel,2006,Manuelle,0,65000.0
kia,Picanto,6.0,Essence,2010,Manuelle,0,53000.0
mercedes,Classe,9.0,Diesel,2007,Manuelle,0,130000.0
peugeot,306,7.0,Diesel,2001,Manuelle,0,50000.0
volkswagen,Tiguan,8.0,Diesel,2016,Manuelle,0,225000.0
mercedes,Classe,9.0,Diesel,2002,Automatique,0,85000.0
volkswagen,Cc,8.0,Diesel,2012,Automatique,0,175000.0
renault,Master,8.0,Diesel,2013,Manuelle,0,180000.0
peugeot,508,6.0,Diesel,2014,Manuelle,0,123000.0
renault,R19,7.0,Diesel,1994,Manuelle,0,40000.0
honda,Civic,8.0,Essence,2003,Manuelle,0,45000.0
skoda,Rapid,6.0,Diesel,2014,Manuelle,0,110000.0
kia,Cerato,8.0,Diesel,2006,Manuelle,0,53000.0
dacia,Logan,6.0,Diesel,2015,Manuelle,0,78000.0
renault,Clio,7.0,Essence,2008,Manuelle,0,47000.0
mercedes,Cla,9.0,Diesel,2016,Automatique,0,330000.0
nissan,Qashqai,6.0,Diesel,2016,Manuelle,0,172000.0
maserati,Ghibli,12.0,Diesel,2015,Automatique,0,380000.0
land-rover,Range,12.0,Diesel,2014,Automatique,0,500000.0
dacia,Dokker,6.0,Diesel,2017,Manuelle,0,130000.0
peugeot,206+,6.0,Essence,2012,Manuelle,0,65000.0
renault,Clio,6.0,Diesel,2004,Manuelle,0,55000.0
volkswagen,Jetta,8.0,Diesel,2020,Automatique,0,245000.0
ford,C,8.0,Diesel,2012,Manuelle,0,140000.0
toyota,Corolla,5.0,Diesel,2013,Manuelle,0,135000.0
honda,Accord,13.0,Essence,2006,Automatique,0,65000.0
ford,C,6.0,Diesel,2012,Manuelle,0,140000.0
mercedes,Classe,13.0,Diesel,2006,Automatique,0,120000.0
volkswagen,Golf,6.0,Diesel,2012,Manuelle,0,131000.0
volkswagen,Tiguan,8.0,Diesel,2012,Automatique,0,235000.0
alfa-romeo,156,8.0,Diesel,2006,Manuelle,0,60000.0
mercedes,Citan,6.0,Diesel,2016,Manuelle,0,155000.0
ford,Fiesta,6.0,Diesel,2016,Manuelle,0,98000.0
audi,A4,8.0,Diesel,2000,Manuelle,0,48000.0
volkswagen,Golf,5.0,Diesel,1984,Manuelle,0,33000.0
citroen,Berlingo,6.0,Diesel,2017,Manuelle,0,135000.0
peugeot,306,7.0,Diesel,2002,Manuelle,0,44000.0
mercedes,Classe,12.0,Essence,2017,Automatique,0,500000.0
kia,Sorento,10.0,Diesel,2005,Automatique,0,50000.0
mercedes,210,10.0,Diesel,1954,Manuelle,0,300000.0
audi,A3,8.0,Diesel,2012,Automatique,0,160000.0
fiat,Doblo,5.0,Diesel,2015,Manuelle,0,70000.0
kia,Soul,9.0,Essence,2011,Manuelle,0,75000.0
citroen,C3,6.0,Essence,2003,Manuelle,0,49000.0
fiat,Punto,2.0,Essence,2010,Manuelle,0,54000.0
volvo,Xc60,8.0,Diesel,2013,Manuelle,0,169000.0
citroen,C4,8.0,Essence,2005,Manuelle,0,53000.0
peugeot,Partner,6.0,Diesel,2017,Manuelle,0,132000.0
mercedes,Classe,9.0,Diesel,2010,Automatique,0,183000.0
dacia,Logan,8.0,Essence,2006,Manuelle,0,40000.0
renault,Clio,6.0,Diesel,2015,Manuelle,0,115000.0
